Title,ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Popularity,Predict,Karaokability
Remember - Remastered,2BhU0Hl5OatWiCW93pE2b8,0.794,0.539,0.40299999999999997,0.0006129999999999999,0.0006129999999999999,-9.168,0.0531,0.6990000000000001,165.301,53,1,0.7197744459304337
Karaoke (feat. Lizzo),4nefFqiukTvjgt8hkv73PP,0.0358,0.736,0.967,0.0,0.398,-1.284,0.126,0.4970000000000001,103.937,53,1,0.7194715580566091
Bring a Little Lovin',24hTWZvRrl74dwKPzqVNYf,0.00659,0.601,0.9129999999999999,0.0125,0.0125,-4.681,0.134,0.91,115.348,48,1,0.719224191250132
Occupied,7tCtApWNvLIIlplk3NieWx,0.441,0.8190000000000001,0.823,0.00042199999999999996,0.00042199999999999996,-7.4910000000000005,0.132,0.805,82.5,47,1,0.7190712312284031
One Of Us,6GeOCPVk9CsmwqONWpAqMm,0.584,0.621,0.643,6.97e-05,6.97e-05,-6.806,0.0388,0.865,82.186,44,1,0.7189449243509576
"Zip-A-Dee-Do-Dah - from ""Song of the So",2x7eyPT0x71jzGc99Ic1J1,0.0125,0.6920000000000001,0.5660000000000001,0.00391,0.00391,-11.767000000000001,0.0911,0.882,126.991,0,1,0.7189119773469437
Within You Without You - Remastered 2009,3Umg8CDhO8dOSj7yBTInYb,0.33899999999999997,0.35200000000000004,0.479,0.00035299999999999996,0.00035299999999999996,-9.965,0.0338,0.354,126.166,58,1,0.718367274062935
Henehene Kou 'Aka,6NdTqGphTNNbwmS6tyaejn,0.662,0.654,0.428,0.00224,0.00224,-9.23,0.0697,0.657,152.906,32,1,0.7183125913037368
"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2hwFQrMDzCPUr8vCanCw0E,0.00149,0.44,0.784,0.000266,0.000266,-7.688,0.0624,0.424,79.015,43,1,0.7179442884381091
Heard Em Say,6KASl3S3bdyrn8GxjlVimb,0.0248,0.473,0.904,0.0,0.0,-3.958,0.225,0.159,86.82799999999999,60,1,0.7177650347188081
Boys,7AwT9QW1Fo3ZHYeyztXnQI,0.0031899999999999997,0.892,0.588,0.000162,0.000162,-4.287,0.11,0.753,120.042,48,1,0.7177388444779189
"Think About It - Sessions, Roughs & Outtakes; 2004 Remaster",6KofjaI6WHZTmJXrX1dzvQ,0.309,0.6509999999999999,0.528,0.0101,0.0101,-11.251,0.0669,0.853,155.042,37,1,0.7177268950457925
Time of My Life,4zh7xYVe3eg1Xkcj5ZRRn2,0.608,0.718,0.69,4e-06,0.336,-6.769,0.0274,0.462,110.008,57,1,0.7177250142686499
Bellbottoms,7sC9FifCXZHgjTAjFO1ykA,0.009909999999999999,0.353,0.865,0.147,0.147,-4.598,0.233,0.46,164.042,50,1,0.7176972155457475
Gimme! Gimme! Gimme! (A Man After Midnight),1DSfSCGnvhEP8XA2oKkcCq,0.0288,0.706,0.655,0.004079999999999999,0.004079999999999999,-5.987,0.0281,0.6940000000000001,119.376,47,1,0.7176783435280619
Freedom,48lQegoLqGAzaRLnMwK0mO,0.000893,0.503,0.6779999999999999,0.0134,0.0134,-5.5520000000000005,0.10300000000000001,0.501,112.277,52,1,0.7174952732466474
Metal Guru,4KcE3At063Xyleg2xGzVYz,0.000678,0.251,0.917,0.000453,0.000453,-5.5520000000000005,0.11800000000000001,0.504,127.11200000000001,36,1,0.7174673755589246
Washington on Your Side,1WHNqqRWhJVZIdCScFKtl5,0.165,0.884,0.521,0.0,0.0,-10.216000000000001,0.348,0.425,134.05100000000002,68,1,0.7172990911075922
Ladies Night,73pkNaWK4N5QfkjabwW40s,0.0895,0.598,0.883,0.0,0.0,-3.4560000000000004,0.0792,0.705,115.023,39,1,0.7170820345692365
Daniel - Remastered,1XuAmhn6N9Wh3cLdymUa2C,0.408,0.685,0.5920000000000001,0.000138,0.000138,-8.369,0.0271,0.889,132.233,41,1,0.716971665317616
20th Century Boy,66hdYurKbEfP74fvWtR7mj,0.00609,0.428,0.899,0.0,0.0,-10.716,0.0462,0.7240000000000001,135.248,49,1,0.7166615180389639
DadBod,2Wf2u3sZ8rR1sdiBuSbeR0,0.71,0.81,0.708,0.0,0.0,-4.657,0.32799999999999996,0.722,92.272,63,1,0.7165743507678463
Heigh-Ho,7sYaJXMEvq3q91jJNm8I7I,0.784,0.516,0.675,0.0448,0.0448,-10.519,0.113,0.779,206.386,0,1,0.7162664848990243
Sky High,0PawNY8n4GvLqlbDIs6OPT,0.00703,0.611,0.49700000000000005,0.0,0.0,-11.138,0.0275,0.603,134.96,48,1,0.7161735419804072
Take Five,1YQWosTIljIvxAgHWTp7KP,0.539,0.45399999999999996,0.26,0.00078,0.00078,-13.193,0.0401,0.598,174.322,67,1,0.7161009134668459
Vroom Vroom,5hyq3LBlCfjRQAFkdQwe8o,0.122,0.836,0.684,0.0,0.0,-5.818,0.24100000000000002,0.514,151.007,64,1,0.7153368783194655
Some Might Say,6CpEUxOlhcynZpIvPY08iv,0.181,0.263,0.935,0.013,0.331,-2.289,0.0933,0.0688,110.138,58,1,0.7152474236741917
Unison - Unfinished Outtake,6ByBH36KiOFnRex149T3cR,0.132,0.711,0.909,0.026000000000000002,0.026000000000000002,-8.368,0.0576,0.867,125.779,34,1,0.7149918921785038
Asewo Ajegunle Yakare,6LtLHQBDbFBwaB25lXj5xz,0.622,0.657,0.732,0.00837,0.00837,-5.207000000000001,0.121,0.866,127.7,4,1,0.7148629641280555
SHA LA LA,3eOrrreH5zbp4xpfiFqy2D,0.0019,0.675,0.935,1.31e-06,0.341,-2.335,0.0627,0.451,126.083,51,1,0.7148146759729014
Glory Box,3Ty7OTBNSigGEpeW2PqcsC,0.177,0.51,0.434,0.516,0.0603,-10.004,0.0361,0.207,119.695,68,1,0.7147948079077091
Being For The Benefit Of Mr. Kite! - Remastered 2009,6W35n1UlkvqhfMZstB4BXs,0.33799999999999997,0.526,0.413,0.0,0.0,-9.865,0.0446,0.71,111.874,51,1,0.7142124016406316
"Honor To Us All - From ""Mulan""/Soundtrack",0zFkfMlTT13NMtK9FAscYp,0.451,0.462,0.39899999999999997,0.0,0.0,-12.374,0.0635,0.73,167.96099999999998,57,1,0.7140766885065861
Stand By Your Man,6xatfNMI8NkY5XxRHAeiS4,0.7879999999999999,0.517,0.246,0.00105,0.133,-11.992,0.0308,0.525,105.24,58,1,0.7139057589021925
California Girls,0mwr3py9MZIOdvOrI31h6r,0.159,0.39299999999999996,0.7140000000000001,2.49e-06,2.49e-06,-8.521,0.0374,0.769,115.522,50,1,0.7135097554172598
Suffragette City - 2012 Remaster,3YZa4IzxK2UtEKTvdTgsi8,0.364,0.455,0.884,0.0,0.0,-9.158999999999999,0.0385,0.784,142.655,58,1,0.7132642436748289
"City Of Stars - From ""La La Land"" Soundtrack",6XQHlsNu6so4PdglFkJQRJ,0.899,0.49200000000000005,0.11599999999999999,1.93e-06,1.93e-06,-15.15,0.0379,0.434,111.787,65,1,0.7132292988757191
Sunny Afternoon - Stereo Version,4I1WBw0xqdenkemd6gwIyp,0.129,0.555,0.5529999999999999,0.0,0.0,-6.6579999999999995,0.0244,0.446,61.998000000000005,37,1,0.7130566650873128
Dear Mr. Fantasy,5CGpPUcUahMuLzkNK9ZgPP,0.171,0.24,0.615,0.0125,0.0125,-14.117,0.0677,0.768,166.657,60,1,0.7130445772485259
Don't You Want Me Baby,6tyMDp7sVCjvKK1uyaOvtQ,0.0817,0.743,0.8320000000000001,1.17e-06,0.08,-7.3,0.0377,0.966,117.002,41,1,0.7128670804677686
Lonely Boy,6wGMLoEqD2k3RBXFHD0yUp,0.0386,0.588,0.598,5.8299999999999994e-05,5.8299999999999994e-05,-13.288,0.0296,0.866,123.72399999999999,54,1,0.7126893795607206
Hold Me Now,1B1Y52ftMyCmgjPsEMQDqq,0.6579999999999999,0.787,0.517,1.07e-05,1.07e-05,-12.794,0.0332,0.885,108.186,56,1,0.7124971263458839
It's Quiet Uptown,40LYL1Z6xgCn5cBybo5K0D,0.7959999999999999,0.484,0.187,0.0,0.0,-14.075999999999999,0.0423,0.22699999999999998,129.753,67,1,0.71209216827014
In The Air Tonight - 2015 Remastered,18AXbzPzBS8Y3AkgSxzJPb,0.551,0.446,0.239,4.1e-06,4.1e-06,-13.945,0.0316,0.298,189.507,77,1,0.7113903545878582
(Love Is) The Tender Trap,0UPLR6uenfxF1sonHICT8X,0.418,0.57,0.268,0.0,0.0,-11.449000000000002,0.0519,0.51,119.90299999999999,56,1,0.7108054385990715
SOS,5Z8ear5E1fETz8z85Tfaiz,0.302,0.802,0.6459999999999999,0.0,0.118,-6.121,0.0591,0.389,99.978,0,1,0.7100934200270772
Bennie And The Jets - Remastered,1zf4wlu4A6iUunNuCNKp8H,0.247,0.665,0.675,6.45e-06,6.45e-06,-7.936,0.0522,0.774,132.615,45,1,0.7098649190346867
Wee - Live,0gQvg0K6nQFPZGfzyijhI4,0.337,0.435,0.807,0.196,0.196,-6.685,0.152,0.7240000000000001,152.47,7,1,0.7097877397602715
Jet - Remastered 2010,4D40ZlFAWsvX7lua1Kablh,0.0179,0.504,0.7390000000000001,0.08,0.08,-7.265,0.0316,0.41700000000000004,128.918,57,1,0.7094136263513596
Dream Police,1YiAY1oCmkFjUabQL9gos4,0.0446,0.47600000000000003,0.7659999999999999,0.0053,0.0053,-11.435,0.038,0.68,137.083,52,1,0.7090939734994323
Sad Songs (Say So Much) - Remastered,08tspmmR7bxRKaAmhPlYKo,0.12,0.755,0.91,0.00028199999999999997,0.00028199999999999997,-5.539,0.0261,0.925,107.39200000000001,37,1,0.7087290440369666
Just In Time - 1998 Remaster,4atI4s4twgaBjdjfupti2e,0.21,0.586,0.322,0.0,0.0,-11.43,0.04,0.665,127.02,54,1,0.7085004044672107
Crowd Pleaser,0BkkC24F3nWKAS2NyHYsME,0.00344,0.7909999999999999,0.82,0.00022200000000000006,0.104,-8.941,0.0906,0.105,139.97299999999998,20,1,0.7079832039484737
No Ordinary Love,1oaaSrDJimABpOdCEbw2DJ,0.467,0.629,0.364,0.0204,0.0941,-12.259,0.038,0.701,166.266,66,1,0.7075717158492539
Give Me The Light 불을 밝혀줘,0uJYbZ0tNOLrxncyLTOObR,0.184,0.72,0.831,0.0233,0.0233,-3.975,0.037000000000000005,0.8029999999999999,99.995,27,1,0.7073684167548182
HANGANG Remix,0hUuSsc5Ej4yVbxd7khYFY,0.161,0.545,0.8190000000000001,0.0,0.0,-3.471,0.043,0.8079999999999999,99.87,31,1,0.7073465109457361
We Know,1DLfR4MOfLYbV6v3xrmWa8,0.312,0.718,0.484,0.0,0.0,-10.376,0.523,0.6920000000000001,113.855,66,1,0.7073273783460244
5 8 6 - 2015 Remaster,0s50PMr0v5BEApuFqxEC43,0.0146,0.5429999999999999,0.73,0.0218,0.0218,-8.386000000000001,0.0651,0.74,126.117,40,1,0.7068170869545715
My Maria,6EA8NmWd3l9C6ycQfbEOnS,0.0828,0.74,0.622,0.00673,0.00673,-10.613,0.0361,0.961,121.57600000000001,48,1,0.7064537052291987
When I'm Sixty Four - Remastered 2009,1NrbnHlR2BFREcyWXHIHip,0.625,0.7040000000000001,0.24100000000000002,2.8000000000000003e-05,2.8000000000000003e-05,-13.258,0.0476,0.6609999999999999,140.411,63,1,0.7061283867788578
Uh Huh!,5RsoKNOQIbRKfqjaPzyWfE,0.0565,0.6829999999999999,0.716,0.0,0.0,-7.597,0.311,0.496,155.692,43,1,0.7060502679991685
Chaos,6vEX5CtjtBgz4LM3EWturf,0.0115,0.809,0.581,0.000513,0.000513,-8.294,0.195,0.369,149.94899999999998,46,1,0.705927292257279
Flight,2vyEkiHFDjWW19k0h3uvFv,0.111,0.77,0.564,0.0030600000000000002,0.0030600000000000002,-5.615,0.0421,0.348,97.35,47,1,0.7053721599769007
"Happy Working Song - From ""Enchanted"" / Soundtrack Version",7G061Oqw7NXFr1NDTpXoI4,0.8440000000000001,0.508,0.341,0.0,0.0,-10.175,0.0814,0.6459999999999999,172.21599999999998,53,1,0.7048665774812991
Super Trouper,36PNa2n55qLfQd7KLXyeoy,0.294,0.723,0.7240000000000001,0.0,0.0,-6.377999999999999,0.0304,0.927,117.99,46,1,0.7048316856039452
Black Panther,5qN4HFkapdAOV94XPryVof,0.625,0.618,0.5820000000000001,3.84e-06,3.84e-06,-9.454,0.297,0.48,90.035,57,1,0.7044225108407822
I Want You Back,4CbUtLtAcgLJ7mAIeooJS8,0.49200000000000005,0.639,0.5429999999999999,1.29e-05,1.29e-05,-12.777000000000001,0.0303,0.937,98.185,52,1,0.7043566547810806
Drunken Sailor,5Su5ILFp6U83cnIXwfmlC5,0.626,0.6679999999999999,0.897,0.22899999999999998,0.22899999999999998,-5.135,0.0418,0.955,121.855,60,1,0.7039353083775179
Hey Joe,0NWPxcsf5vdjdiFUI8NgkP,0.00603,0.34600000000000003,0.768,0.38,0.38,-5.695,0.0377,0.532,169.49200000000002,71,1,0.7039248052382976
When I Fall in Love,2b7XO47o117TqSfUd4kTQT,0.718,0.228,0.342,0.0136,0.162,-8.038,0.0314,0.0788,115.562,60,1,0.7037564721108268
"Dig a Little Deeper - From ""The Princess and the Frog""/Soundtrack Version",6DE96OoBcJiJXkEJKNksR9,0.39,0.7190000000000001,0.825,3.75e-06,3.75e-06,-4.26,0.0521,0.7979999999999999,98.023,1,1,0.703529411564757
Maxwell's Silver Hammer - Remastered 2009,2S8xyNRJX1XQdo3qnTuovI,0.629,0.764,0.426,0.00011899999999999999,0.00011899999999999999,-11.045,0.0405,0.726,131.12,58,1,0.7033571589607868
EMCのラップ道,1e33xno932wk7YpHtfv9XL,0.35100000000000003,0.8320000000000001,0.8029999999999999,0.0,0.0,-5.1339999999999995,0.0841,0.7829999999999999,114.302,31,1,0.7031974013985106
Penny Lane - Remastered,5RStjc42UAYI2NMY3cYpgz,0.212,0.6509999999999999,0.488,0.026000000000000002,0.026000000000000002,-8.22,0.0316,0.49,113.038,0,1,0.7031912744985743
Gambang,31Me28MLNzG0HPzb5lyenb,0.174,0.517,0.655,0.000793,0.000793,-8.877,0.0648,0.7390000000000001,127.991,34,1,0.7029236819286754
Sail,5xhQChGGhKLWqBqX4XhtYE,0.452,0.825,0.435,0.609,0.609,-9.582,0.0568,0.243,119.038,76,1,0.7029224030310577
Potato Salad,1jzIJcHCXneHw7ojC6LXiF,0.308,0.5379999999999999,0.612,0.0,0.0,-6.02,0.424,0.684,168.197,74,1,0.702622500446556
"Caroline, No - Remastered",5RSQKtG1KNwrzFMEePpjt6,0.775,0.402,0.426,6.12e-06,6.12e-06,-9.662,0.0262,0.6409999999999999,75.866,47,1,0.7021667705079967
GOD.,4suzR7RVn00QijvJPkMVMf,0.0347,0.706,0.557,0.0,0.0,-5.8,0.0813,0.205,132.98,45,1,0.7020069892714358
Alison,1v98rfd0an913AzHvMNG8a,0.7390000000000001,0.557,0.32,3.9899999999999994e-05,3.9899999999999994e-05,-10.792,0.0438,0.377,176.64700000000002,59,1,0.7018197653987712
Don't Stop Moving,6xwfBT4QmDQBhniVejwc9d,0.252,0.6920000000000001,0.911,0.00181,0.109,-7.645,0.0753,0.358,127.989,17,1,0.7017709432283792
Girl U Want,7aLqagsvH0UhwElKSR8rAj,0.34299999999999997,0.73,0.39799999999999996,1.82e-05,1.82e-05,-12.824000000000002,0.0642,0.799,172.65099999999998,35,1,0.7014928803883865
White Winter Hymnal,3QVtICc8ViNOy4I5K14d8Z,0.43799999999999994,0.629,0.505,0.0,0.0,-9.663,0.0268,0.711,124.92,54,1,0.7013561689479082
Levon,0aJfFLl0grcQS7euiIp0ni,0.15,0.305,0.594,0.000303,0.000303,-10.499,0.0447,0.426,145.77,55,1,0.7012316071556106
I'm Not In Love,5HQEmiV2lKnSO6qa2fsR7x,0.685,0.40399999999999997,0.523,0.0004980000000000001,0.0004980000000000001,-15.7,0.0575,0.16399999999999998,133.738,70,1,0.7011959871720196
Rock Me Gently,2qh2VGAOYFXLsMbdATRf6w,0.231,0.7190000000000001,0.703,9e-05,9e-05,-8.306000000000001,0.0545,0.7759999999999999,123.17299999999999,52,1,0.7008870167438039
My Party,2hL82xDIvhdYbTipnF8tZx,0.0283,0.917,0.6759999999999999,5.17e-06,5.17e-06,-4.367,0.0649,0.7879999999999999,102.029,36,1,0.7006356211084958
Redemption (with Babes Wodumo),76iVOVsliCHlWqKuDnCfhE,0.139,0.778,0.765,0.0274,0.0274,-7.175,0.128,0.642,125.06200000000001,56,1,0.700533395493438
Chiquitita,2v9dMIXI3aEzwv56Gd89yf,0.674,0.503,0.629,2.06e-06,2.06e-06,-6.308,0.0314,0.32,84.119,48,1,0.7003610653337721
On A Ragga Tip ‘97 (original Mix),7LzePPG7eWPV5TBefnwwvP,0.0141,0.535,0.944,0.0774,0.138,-7.774,0.07,0.736,139.941,49,1,0.7000099620559093
Cool For Cats,0SKXY43BvvMRemGKFdCx4x,0.35100000000000003,0.784,0.884,0.000303,0.000303,-9.996,0.0979,0.961,144.155,47,1,0.6998165381103355
Tomorrow Never Knows - Remastered 2009,00oZhqZIQfL9P5CjOP6JsO,8.4e-05,0.38,0.8290000000000001,0.0020800000000000003,0.0020800000000000003,-6.105,0.0405,0.0534,125.887,56,1,0.6993073339043596
Step On Shit,3DJDHPAonp1r2w7UgeLLuI,0.232,0.659,0.7909999999999999,0.0,0.0957,-6.478,0.377,0.604,168.722,50,1,0.6992258229715373
Sweet Love,6ceje6UKhygjO1U1TYvv5P,0.24100000000000002,0.607,0.705,0.0,0.0,-6.928999999999999,0.0309,0.6559999999999999,93.04,0,1,0.6992208814922893
Amen,7JcQlgYb0bewNr7autv7gm,0.44799999999999995,0.604,0.789,0.0,0.0,-5.747999999999999,0.287,0.6509999999999999,170.33900000000003,60,1,0.6989949255908898
I DON'T LOVE YOU ANYMORE,5A0M6B0RBSXSNWv0wcppZ9,0.35200000000000004,0.638,0.522,0.0663,0.0663,-9.814,0.0932,0.584,142.952,63,1,0.6986911961440533
Take Me Home Country Road,6i6qbu5tLB9wHji2p2jUvu,0.524,0.573,0.79,2.7000000000000002e-05,2.7000000000000002e-05,-6.797000000000001,0.0337,0.8690000000000001,86.01700000000001,43,1,0.6985677264818279
In The Face Of Evil,2bHpNAMEsB3Wc00y87JTdn,0.011000000000000001,0.29600000000000004,0.764,0.0724,0.0724,-4.499,0.0315,0.14400000000000002,143.89,56,1,0.698431039318073
Tresspass,3oYIm3GyXki3zEX6It90Wi,0.0431,0.823,0.7979999999999999,0.013000000000000001,0.013000000000000001,-5.444,0.172,0.384,140.062,47,1,0.6981498507398228
Bitter Fuck,7tmZ21lno9WK3K4Sezt6qj,0.426,0.8029999999999999,0.33799999999999997,0.00503,0.00503,-9.397,0.0415,0.0723,119.98899999999999,58,1,0.6981442202831485
"The Saga Begins (Lyrical Adaption of ""American Pie"")",74sUbOF9Zm8LdGUJjxleTl,0.332,0.48700000000000004,0.429,0.0,0.0,-8.716000000000001,0.0391,0.508,143.582,51,1,0.6970454300119244
A Winter's Ball,2yBMVrq96wb9OHbMdBs0lF,0.41,0.8540000000000001,0.327,0.0,0.0,-10.834000000000001,0.507,0.688,131.352,70,1,0.6968645115012979
XXX. FEAT. U2.,0lJZRic5kToowUXH35uy7P,0.138,0.568,0.619,1.67e-06,1.67e-06,-6.899,0.414,0.293,170.115,45,1,0.6968203853685094
My Shot,4cxvludVmQxryrnx1m9FqL,0.15,0.698,0.649,0.0,0.0,-6.763999999999999,0.415,0.568,180.46599999999998,74,1,0.6966496062779274
Roxanne - Remastered 2003,0SYRVn2YF7HBscQEmlkpTI,0.026000000000000002,0.608,0.746,2.39e-06,2.39e-06,-8.851,0.354,0.745,134.03,0,1,0.6956283973818523
Movin' Out (Anthony's Song),3DBVtnyVhc0WGT51K28TC9,0.47200000000000003,0.675,0.8109999999999999,5.94e-06,5.94e-06,-7.45,0.0323,0.8440000000000001,133.894,48,1,0.6953895373383242
Baby £1.10/-,4aiM4A5MmvLglo5WEH5OTG,0.509,0.701,0.7440000000000001,0.000225,0.000225,-6.691,0.0748,0.938,127.78,7,1,0.6951416829775243
I Know There's An Answer - Remastered,6JBYA8jfN3fjcD7RLgLNn1,0.366,0.596,0.711,2.8199999999999998e-05,2.8199999999999998e-05,-6.19,0.0287,0.73,115.564,35,1,0.6950933091917806
ELEMENT.,1EaKU4dMbesXXd3BrLCtYG,0.204,0.748,0.705,0.0,0.0,-4.547,0.485,0.483,189.891,70,1,0.69501489844058
Buffalo Soldier,59ByyDNkqRGxBom9nHssxf,0.172,0.9279999999999999,0.46399999999999997,7.16e-06,7.16e-06,-8.56,0.27,0.762,124.081,0,1,0.6945777949770479
Summer Lovin',3hqXUcu06ajELPBS3uhCD1,0.194,0.7959999999999999,0.331,0.0,0.159,-9.903,0.0521,0.632,137.968,44,1,0.694302059749974
Kokomo,2STQAr3BRiAeeveJ07gZh7,0.0103,0.6829999999999999,0.637,0.0,0.0,-10.259,0.032,0.9309999999999999,115.57700000000001,40,1,0.6940825931323051
Wouldn't It Be Nice - Remastered,2CQRYn5cTD2B9a1ONjhTN2,0.725,0.396,0.6859999999999999,1.04e-06,1.04e-06,-5.607,0.0341,0.7170000000000001,124.318,55,1,0.693845871710323
東京ジャズ・クラブ,7xlLfwpD35RTzxtw4j4eVe,0.0146,0.7,0.871,0.00117,0.00117,-8.206,0.09,0.685,118.77,24,1,0.6938431235380814
Pokerfaces,48iNvZDE7C5JmWhrfS0U08,0.318,0.7340000000000001,0.506,0.0,0.108,-7.8439999999999985,0.0545,0.249,139.988,40,1,0.6937592338803307
Heart Of Glass - Special Mix,0P2fgmJp3a3PEu808hiQ1Y,0.0145,0.659,0.78,0.0349,0.0349,-8.425,0.0309,0.8079999999999999,114.421,40,1,0.693520926636989
Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,0.0559,0.514,0.911,0.0,0.775,-2.027,0.41,0.619,161.109,71,1,0.6933998743221983
"When We're Human - From ""The Princess and the Frog""/Soundtrack Version",0II9l1sI3Mo9XKaszKfizl,0.321,0.6890000000000001,0.779,1.04e-05,1.04e-05,-4.387,0.131,0.498,107.226,2,1,0.6932053946066621
Temptation,4ELWT1yVHNK5Bo6MOpI4oR,0.00173,0.7829999999999999,0.742,0.0602,0.0602,-8.697000000000001,0.0314,0.6459999999999999,125.60799999999999,48,1,0.692350813199795
Kiss Me,1mypFCdvOhUjRpnctn5Liz,0.0713,0.6729999999999999,0.836,0.0,0.0657,-4.574,0.0684,0.635,91.044,43,1,0.6922615591192923
I Know Him,4eeN8erNIbW2osT0knz5vT,0.649,0.67,0.436,0.0,0.0,-8.636000000000001,0.364,0.37799999999999995,121.581,67,1,0.6921320412957158
One (Blake's Got A New Face),6CyKXBfcqpoCBh4yRvoNyK,0.0394,0.89,0.5760000000000001,0.0031100000000000004,0.0031100000000000004,-7.846,0.0432,0.743,109.99600000000001,43,1,0.6920396145886911
Touch (feat. Paul Williams),7oaEjLP2dTJLJsITbAxTOz,0.47700000000000004,0.29,0.41200000000000003,0.0839,0.0839,-12.659,0.0458,0.12,90.539,57,1,0.6920176920172155
Run,046knfAIKyTtsNHm88Xgh7,0.0124,0.617,0.7490000000000001,0.0431,0.0431,-6.494,0.0591,0.8220000000000001,113.48299999999999,43,1,0.6916565970916
Don't Stop The Music feat.森高千里,4dhYfCbHNHubV2wQduXRqO,0.0451,0.7340000000000001,0.7190000000000001,0.00774,0.00774,-8.412,0.0325,0.84,109.994,30,1,0.6905643705258084
Ch-Check It Out,56H98l4uinRifnTH8e308N,0.0766,0.795,0.899,0.0,0.0,-7.02,0.292,0.6940000000000001,115.06200000000001,56,1,0.6892413761378373
Waking Up,6d5KjyeBSbzh6bbczubWko,0.239,0.861,0.67,0.0,0.0,-3.49,0.0887,0.8440000000000001,94.959,41,1,0.6892345007554296
Hard Luck Woman,1vcZBUX6P6FHXzG2mUfmCE,0.6659999999999999,0.6679999999999999,0.867,0.0,0.0,-7.593999999999999,0.033,0.963,124.613,53,1,0.6891810882544084
Infinite,7EzYkrnbwBqhQyQppTithh,0.026000000000000002,0.395,0.605,0.0,0.0,-6.115,0.0686,0.0605,116.28,29,1,0.6891361042580875
I Know There's An Answer - Remastered,5VsxBUyw0TRwVC7ja1CIBc,0.12300000000000001,0.602,0.7390000000000001,5.73e-05,5.73e-05,-5.715,0.0272,0.569,116.66799999999999,46,1,0.6890651844397291
"Monday Morning - Live at The Fabulous Forum, Inglewood, CA 08/29/77",2LWGrxEKOgcOjtkiuX0OPL,0.11800000000000001,0.512,0.905,0.0,0.0,-7.02,0.0493,0.685,112.993,47,1,0.6889834752098015
Rahhh (feat. Charlie Farley),1BS4VnfQMyFFcBqATWGkTj,0.00673,0.657,0.753,5.400000000000002e-06,0.108,-5.943,0.126,0.623,102.983,25,1,0.6884769003913516
"Everywhere - Live at Warner Brothers Studios in Burbank, CA 5/23/97",6xTtThCvuvIYHl1ddntJGj,0.0988,0.53,0.809,4.95e-05,4.95e-05,-7.334,0.0365,0.5820000000000001,119.48299999999999,40,1,0.6882159550606639
Research,0nfkzX4y8O7Jxotd7bCu2C,0.21600000000000005,0.764,0.759,0.0,0.308,-4.494,0.244,0.762,143.037,48,1,0.6878984778566831
Our House,2hitsKa8SthKhRJBXUHbIv,0.8959999999999999,0.593,0.205,5.460000000000001e-05,0.119,-14.601,0.0479,0.377,140.279,69,1,0.6873147819817548
"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",5IW1qD693FHm4wpzeFkDiU,0.584,0.418,0.473,0.0,0.0,-12.25,0.0531,0.775,89.875,51,1,0.6870712706412905
Lovesick Blues,32d8PvwQ5G0r4uvBGdGBRz,0.77,0.7140000000000001,0.62,0.0,0.142,-2.742,0.0283,0.51,126.049,39,1,0.6869716473610029
Let Me Entertain You,76SFcrLi5d60pHrzfvSjsJ,0.000172,0.464,0.963,0.00215,0.0901,-5.019,0.0662,0.37,125.085,45,1,0.6867973339093442
My Way,6lTTzSk1hRrxp4VMwXBp2l,0.395,0.27899999999999997,0.45399999999999996,0.0,0.0,-7.733,0.0316,0.21600000000000003,150.661,60,1,0.686367925122905
BORN IN THE USA,0yJqMTbkajyRhmwSjCd8Kq,0.0242,0.5529999999999999,0.73,1.55e-05,0.189,-6.9689999999999985,0.0296,0.455,121.664,40,1,0.6862751113360055
Alone,6tAqYm2Wcy2yrPixShJMS6,0.481,0.87,0.341,0.0027,0.329,-14.15,0.439,0.436,119.054,71,1,0.6861701027013661
YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,0.619,0.672,0.588,0.24100000000000002,0.24100000000000002,-9.573,0.133,0.204,169.033,81,1,0.6858592113770963
"Guardians Inferno - From ""Guardians of the Galaxy Vol. 2""",6vFN0uVMQxHofQFnNhGBq8,0.00106,0.63,0.7020000000000001,0.136,0.136,-6.297999999999999,0.0282,0.374,129.954,55,1,0.685700197070015
Telephone Number,2iCPjExHWYrQdC3NZPxvIc,0.368,0.604,0.632,0.000123,0.000123,-6.407,0.0491,0.8540000000000001,94.641,43,1,0.6854180303526766
All The Girls Love Alice - Remastered 2014,4gad1qhsqNL63n9OyCDsjL,0.0208,0.5329999999999999,0.826,0.0018800000000000002,0.0018800000000000002,-9.246,0.057999999999999996,0.531,88.934,43,1,0.684724683396839
LOVE. FEAT. ZACARI.,0R9U7yIlLm8KAL6iQbwKKT,0.264,0.8,0.585,0.0,0.0,-7.343,0.0924,0.779,126.05799999999999,46,1,0.6845787892159825
Root Down,18tgx070tbAM4TKxEwzWaG,0.319,0.838,0.9209999999999999,3.27e-06,3.27e-06,-7.587999999999999,0.0868,0.887,100.00299999999999,46,1,0.6844294918269899
